# HSK COORS  :  [0.0, 0.19050548316614385, 0.32521320216614386, 0.45992092116614386]
# HSK SYMBOL :  ['M', 'Γ', 'X', 'M']
# PROJ ATOMS :  [1]


# K-coors        Spin-up(eV)       dxy         dz2       Spin-up(eV)     dxy       dz2    
  0.41321323    -5.11338000    0.098000    0.000000    -4.09554000    0.000000    0.014000  
  0.41389014    -5.11723000    0.095000    0.000000    -4.09219300    0.000000    0.013000  
  0.41456707    -5.12112300    0.092000    0.000000    -4.08883900    0.000000    0.013000  
  0.41524400    -5.12505800    0.088000    0.000000    -4.08548000    0.000000    0.013000  
  0.41592091    -5.12903000    0.085000    0.000000    -4.08212100    0.000000    0.013000  
  0.41659784    -5.13303300    0.082000    0.000000    -4.07876100    0.000000    0.013000  
  0.41727475    -5.13706500    0.079000    0.000000    -4.07540400    0.000000    0.012000  
  0.41795168    -5.14111900    0.076000    0.000000    -4.07205400    0.000000    0.012000  
  0.41862861    -5.14519000    0.073000    0.000000    -4.06871100    0.000000    0.012000  
  0.41930552    -5.14927800    0.069000    0.000000    -4.06537900    0.000000    0.012000  
  0.41998245    -5.15337300    0.066000    0.000000    -4.06205900    0.000000    0.011000  
  0.42065939    -5.15747800    0.000000    0.008000    -4.05875400    0.000000    0.011000  
  0.42133629    -5.16158200    0.000000    0.007000    -4.05546900    0.000000    0.011000  
  0.42201323    -5.16568000    0.000000    0.007000    -4.05220000    0.000000    0.011000  
  0.42269013    -5.16977200    0.000000    0.006000    -4.04895200    0.000000    0.010000  
  0.42336707    -5.17385200    0.000000    0.006000    -4.04572800    0.000000    0.010000  
  0.42404400    -5.17791500    0.000000    0.005000    -4.04252700    0.000000    0.010000  
  0.42472091    -5.18195700    0.000000    0.005000    -4.03935200    0.000000    0.010000  
  0.42539784    -5.18597300    0.000000    0.005000    -4.03620500    0.000000    0.009000  
  0.42607477    -5.18996100    0.000000    0.004000    -4.03308800    0.000000    0.009000  
  0.42675168    -5.19391600    0.000000    0.004000    -4.03000300    0.000000    0.009000  
  0.42742861    -5.19783700    0.000000    0.004000    -4.02695200    0.000000    0.009000  
  0.42810552    -5.20171100    0.000000    0.003000    -4.02393300    0.000000    0.008000  
  0.42878245    -5.20554700    0.000000    0.003000    -4.02095200    0.000000    0.008000  
  0.42945938    -5.20933400    0.000000    0.003000    -4.01800700    0.000000    0.008000  
  0.43013629    -5.21307000    0.000000    0.002000    -4.01510300    0.000000    0.008000  
  0.43081322    -5.21675200    0.000000    0.002000    -4.01223900    0.000000    0.007000  
  0.43149016    -5.22038400    0.000000    0.002000    -4.00942000    0.000000    0.007000  
  0.43216706    -5.22394900    0.000000    0.002000    -4.00664300    0.000000    0.007000  
  0.43284400    -5.22745200    0.000000    0.002000    -4.00391200    0.000000    0.006000  
  0.43352093    -5.23089000    0.000000    0.001000    -4.00122700    0.000000    0.006000  
  0.43419784    -5.23426300    0.000000    0.001000    -3.99859200    0.000000    0.006000  
  0.43487477    -5.23756300    0.000000    0.001000    -3.99600600    0.000000    0.006000  
  0.43555168    -5.24079100    0.000000    0.001000    -3.99347100    0.000000    0.005000  
  0.43622861    -5.24394500    0.000000    0.001000    -3.99098800    0.000000    0.005000  
  0.43690554    -5.24702500    0.000000    0.001000    -3.98856000    0.000000    0.005000  
  0.43758245    -5.25002400    0.000000    0.001000    -3.98618600    0.000000    0.005000  
  0.43825938    -5.25294400    0.000000    0.001000    -3.98386800    0.000000    0.004000  
  0.43893631    -5.25578200    0.000000    0.001000    -3.98160800    0.000000    0.004000  
  0.43961322    -5.25853800    0.000000    0.000000    -3.97940700    0.000000    0.004000  
  0.44029015    -5.26120700    0.000000    0.000000    -3.97726400    0.000000    0.004000  
  0.44096706    -5.26379400    0.000000    0.000000    -3.97518300    0.000000    0.003000  
  0.44164399    -5.26629500    0.000000    0.000000    -3.97316500    0.000000    0.003000  
  0.44232093    -5.26870900    0.000000    0.000000    -3.97121000    0.000000    0.003000  
  0.44299783    -5.27103500    0.000000    0.000000    -3.96931900    0.000000    0.003000  
  0.44367477    -5.27327500    0.000000    0.000000    -3.96749500    0.000000    0.003000  
  0.44435170    -5.27542200    0.000000    0.000000    -3.96573700    0.000000    0.002000  
  0.44502861    -5.27747800    0.000000    0.000000    -3.96404400    0.000000    0.002000  
  0.44570554    -5.27944500    0.000000    0.000000    -3.96242100    0.000000    0.002000  
  0.44638245    -5.28132200    0.000000    0.000000    -3.96086700    0.000000    0.002000  
  0.44705938    -5.28310700    0.000000    0.000000    -3.95938300    0.000000    0.002000  
  0.44773631    -5.28480100    0.000000    0.000000    -3.95797100    0.000000    0.002000  
  0.44841322    -5.28640400    0.000000    0.000000    -3.95662900    0.000000    0.001000  
  0.44909015    -5.28791100    0.000000    0.000000    -3.95535800    0.000000    0.001000  
  0.44976708    -5.28933000    0.000000    0.000000    -3.95416300    0.000000    0.001000  
  0.45044399    -5.29065900    0.000000    0.000000    -3.95304300    0.000000    0.001000  
  0.45112092    -5.29189200    0.000000    0.000000    -3.95199600    0.000000    0.001000  
  0.45179783    -5.29303600    0.000000    0.000000    -3.95102400    0.000000    0.001000  
  0.45247476    -5.29409200    0.000000    0.000000    -3.95012800    0.000000    0.001000  
  0.45315170    -5.29505300    0.000000    0.000000    -3.94930800    0.000000    0.000000  
  0.45382860    -5.29592100    0.000000    0.000000    -3.94856500    0.000000    0.000000  
  0.45450554    -5.29670300    0.000000    0.000000    -3.94790100    0.000000    0.000000  
  0.45518247    -5.29738700    0.000000    0.000000    -3.94731200    0.000000    0.000000  
  0.45585938    -5.29797700    0.000000    0.000000    -3.94679900    0.000000    0.000000  
  0.45653631    -5.29847900    0.000000    0.000000    -3.94636600    0.000000    0.000000  
  0.45721322    -5.29889000    0.000000    0.000000    -3.94601100    0.000000    0.000000  
  0.45789015    -5.29921000    0.000000    0.000000    -3.94573300    0.000000    0.000000  
  0.45856708    -5.29943800    0.000000    0.000000    -3.94553600    0.000000    0.000000  
  0.45924399    -5.29956900    0.000000    0.000000    -3.94541500    0.000000    0.000000  
  0.45992092    -5.29960800    0.000000    0.000000    -3.94537500    0.000000    0.000000  

# K-coors        Spin-up(eV)       dxy         dz2       Spin-up(eV)     dxy       dz2    
  0.00000000    -5.29960800    0.000000    0.000000    -3.94537100    0.000000    0.000000  
  0.00095733    -5.29944100    0.000000    0.000000    -3.94533000    0.000000    0.000000  
  0.00191462    -5.29892200    0.000000    0.000000    -3.94519400    0.000000    0.000000  
  0.00287195    -5.29804400    0.000000    0.000000    -3.94496700    0.000000    0.000000  
  0.00382927    -5.29682000    0.000000    0.000000    -3.94464900    0.000000    0.000000  
  0.00478656    -5.29526100    0.000000    0.000000    -3.94424100    0.000000    0.000000  
  0.00574389    -5.29336100    0.000000    0.000000    -3.94373900    0.000000    0.000000  
  0.00670118    -5.29113000    0.000000    0.000000    -3.94315300    0.000000    0.000000  
  0.00765851    -5.28857300    0.000000    0.000000    -3.94247900    0.000000    0.000000  
  0.00861584    -5.28570100    0.000000    0.000000    -3.94171900    0.000000    0.000000  
  0.00957313    -5.28251400    0.000000    0.000000    -3.94087300    0.000000    0.000000  
  0.01053046    -5.27901600    0.000000    0.000000    -3.93994200    0.000000    0.000000  
  0.01148779    -5.27522800    0.000000    0.000000    -3.93892900    0.000000    0.000000  
  0.01244508    -5.27114600    0.000000    0.000000    -3.93783300    0.000000    0.000000  
  0.01340240    -5.26678400    0.000000    0.000000    -3.93665900    0.000000    0.000000  
  0.01435969    -5.26214600    0.000000    0.000000    -3.93540700    0.000000    0.000000  
  0.01531702    -5.25724000    0.000000    0.000000    -3.93407900    0.000000    0.000000  
  0.01627435    -5.25207300    0.000000    0.000000    -3.93267800    0.000000    0.000000  
  0.01723164    -5.24664800    0.000000    0.000000    -3.93120600    0.000000    0.000000  
  0.01818897    -5.24097700    0.000000    0.000000    -3.92966300    0.000000    0.000000  
  0.01914630    -5.23506300    0.000000    0.000000    -3.92805100    0.000000    0.000000  
  0.02010359    -5.22891900    0.000000    0.000000    -3.92637700    0.000000    0.000000  
  0.02106091    -5.22253900    0.000000    0.000000    -3.92463900    0.000000    0.000000  
  0.02201820    -5.21592900    0.000000    0.000000    -3.92284000    0.000000    0.000000  
  0.02297553    -5.20909600    0.000000    0.000000    -3.92098600    0.000000    0.000000  
  0.02393286    -5.20204100    0.000000    0.000000    -3.91907400    0.000000    0.000000  
  0.02489015    -5.19477800    0.000000    0.000000    -3.91711000    0.000000    0.000000  
  0.02584748    -5.18730700    0.000000    0.000000    -3.91509700    0.000000    0.000000  
  0.02680481    -5.17963000    0.000000    0.000000    -3.91303600    0.000000    0.000000  
  0.02776210    -5.17175300    0.000000    0.000000    -3.91093100    0.000000    0.000000  
  0.02871943    -5.16367900    0.000000    0.000000    -3.90878700    0.000000    0.000000  
  0.02967672    -5.15540900    0.000000    0.000000    -3.90660100    0.000000    0.000000  
  0.03063404    -5.14694900    0.000000    0.000000    -3.90437900    0.000000    0.000000  
  0.03159137    -5.13830200    0.000000    0.000000    -3.90212400    0.000000    0.000000  
  0.03254866    -5.12946200    0.000000    0.000000    -3.89983200    0.000000    0.000000  
  0.03350599    -5.12045000    0.000000    0.000000    -3.89751700    0.000000    0.000000  
  0.03446332    -5.11125900    0.000000    0.000000    -3.89517800    0.000000    0.000000  
  0.03542061    -5.10189300    0.000000    0.000000    -3.89281500    0.000000    0.000000  
  0.03637794    -5.09235100    0.000000    0.000000    -3.89042900    0.000000    0.000000  
  0.03733523    -5.08263500    0.000000    0.000000    -3.88802700    0.000000    0.000000  
  0.03829255    -5.07276600    0.000000    0.000000    -3.88561700    0.000000    0.000000  
  0.03924988    -5.06273100    0.000000    0.000000    -3.88318800    0.000000    0.000000  
  0.04020717    -5.05253700    0.000000    0.000000    -3.88074900    0.000000    0.000000  
  0.04116450    -5.04219800    0.000000    0.000000    -3.87830600    0.000000    0.000000  
  0.04212183    -5.03169800    0.000000    0.000000    -3.87585400    0.000000    0.000000  
  0.04307912    -5.02105000    0.000000    0.000000    -3.87339900    0.000000    0.000000  
  0.04403645    -5.01025900    0.000000    0.000000    -3.87094100    0.000000    0.000000  
  0.04499378    -4.99933600    0.000000    0.000000    -3.86848500    0.000000    0.000000  
  0.04595107    -4.98828300    0.000000    0.000000    -3.86603400    0.000000    0.000000  
  0.04690839    -4.97710800    0.000000    0.000000    -3.86358600    0.000000    0.000000  
  0.04786568    -4.96582400    0.000000    0.000000    -3.86114500    0.000000    0.000000  
  0.04882301    -4.95444300    0.000000    0.000000    -3.85871100    0.000000    0.000000  
  0.04978034    -4.94298500    0.000000    0.000000    -3.85628700    0.000000    0.000000  
  0.05073763    -4.93147700    0.000000    0.000000    -3.85387400    0.000000    0.000000  
  0.05169496    -4.91995400    0.000000    0.000000    -3.85147300    0.000000    0.000000  
  0.05265229    -4.90848100    0.000000    0.000000    -3.84908600    0.000000    0.000000  
  0.05360958    -4.89714800    0.000000    0.000000    -3.84671400    0.000000    0.000000  
  0.05456690    -4.88612100    0.000000    0.000000    -3.84435600    0.000000    0.000000  
  0.05552419    -4.87569600    0.000000    0.000000    -3.84201800    0.000000    0.000000  
  0.05648152    -4.86640800    0.000000    0.000000    -3.83969500    0.000000    0.000000  
  0.05743885    -4.85920200    0.000000    0.000000    -3.83739000    0.000000    0.000000  
  0.05839614    -4.85532400    0.000000    0.000000    -3.83510300    0.000000    0.000000  
  0.05935347    -4.85534400    0.000000    0.000000    -3.83283500    0.000000    0.000000  
  0.06031080    -4.85843100    0.000000    0.000000    -3.83058500    0.000000    0.000000  
  0.06126809    -4.86322500    0.000000    0.000000    -3.82834900    0.000000    0.000000  
  0.06222542    -4.86881500    0.000000    0.000000    -3.82613200    0.000000    0.000000  
  0.06318271    -4.87469100    0.000000    0.000000    -3.82393800    0.000000    0.000000  
  0.06414003    -4.88054100    0.000000    0.000000    -3.82176400    0.000000    0.000000  
  0.06509736    -4.88620100    0.000000    0.000000    -3.81960700    0.000000    0.000000  
  0.06605465    -4.89156100    0.000000    0.000000    -3.81746600    0.000000    0.000000  
  0.06701198    -4.89656500    0.000000    0.000000    -3.81534100    0.000000    0.000000  
  0.06796931    -4.90117700    0.000000    0.000000    -3.81323000    0.000000    0.000000  
  0.06892660    -4.90537300    0.000000    0.000000    -3.81113400    0.000000    0.000000  
  0.06988393    -4.90914700    0.000000    0.000000    -3.80905200    0.000000    0.000000  
  0.07084122    -4.91247300    0.000000    0.000000    -3.80697900    0.000000    0.000000  
  0.07179854    -4.91537200    0.000000    0.000000    -3.80491800    0.000000    0.000000  
  0.07275587    -4.91782100    0.000000    0.000000    -3.80286600    0.000000    0.000000  
  0.07371316    -4.91984600    0.000000    0.000000    -3.80082000    0.000000    0.000000  
  0.07467049    -4.92142400    0.000000    0.000000    -3.79878000    0.000000    0.000000  
  0.07562782    -4.92257400    0.000000    0.000000    -3.79674200    0.000000    0.000000  
  0.07658511    -4.92329900    0.000000    0.000000    -3.79470200    0.000000    0.000000  
  0.07754244    -4.92361200    0.000000    0.000000    -3.79266200    0.000000    0.000000  
  0.07849977    -4.92352800    0.000000    0.000000    -3.79061800    0.000000    0.000000  
  0.07945706    -4.92305400    0.000000    0.000000    -3.78856800    0.000000    0.000000  
  0.08041438    -4.92220100    0.000000    0.000000    -3.78650700    0.000000    0.000000  
  0.08137167    -4.92099600    0.000000    0.000000    -3.78443400    0.000000    0.000000  
  0.08232900    -4.91942400    0.000000    0.000000    -3.78234400    0.000000    0.000000  
  0.08328633    -4.91750500    0.000000    0.000000    -3.78022800    0.000000    0.000000  
  0.08424362    -4.91524300    0.000000    0.000000    -3.77809300    0.000000    0.000000  
  0.08520095    -4.91269600    0.000000    0.000000    -3.77593900    0.000000    0.000000  
  0.08615828    -4.90983500    0.000000    0.000000    -3.77375400    0.000000    0.000000  
  0.08711557    -4.90667000    0.000000    0.000000    -3.77153200    0.000000    0.000000  
  0.08807289    -4.90322900    0.000000    0.000000    -3.76927500    0.000000    0.000000  
  0.08903018    -4.89954000    0.000000    0.000000    -3.76697200    0.000000    0.000000  
  0.08998751    -4.89556300    0.000000    0.000000    -3.76462700    0.000000    0.000000  
  0.09094484    -4.89136300    0.000000    0.000000    -3.76223100    0.000000    0.000000  
  0.09190213    -4.88692300    0.000000    0.000000    -3.75978200    0.000000    0.000000  
  0.09285946    -4.88226500    0.000000    0.000000    -3.75727500    0.000000    0.000000  
  0.09381679    -4.87739300    0.000000    0.000000    -3.75470800    0.000000    0.000000  
  0.09477408    -4.87229500    0.000000    0.000000    -3.75206700    0.000000    0.000000  
  0.09573141    -4.86702100    0.000000    0.000000    -3.74935500    0.000000    0.000000  
  0.09668870    -4.86156000    0.000000    0.000000    -3.74656800    0.000000    0.000000  
  0.09764602    -4.85591200    0.000000    0.000000    -3.74369700    0.000000    0.000000  
  0.09860335    -4.85010000    0.000000    0.000000    -3.74074000    0.000000    0.000000  
  0.09956064    -4.84412400    0.000000    0.000000    -3.73769100    0.000000    0.000000  
  0.10051797    -4.83799200    0.000000    0.000000    -3.73454300    0.000000    0.000000  
  0.10147530    -4.83171000    0.000000    0.000000    -3.73129500    0.000000    0.000000  
  0.10243259    -4.82529400    0.000000    0.000000    -3.72793400    0.000000    0.000000  
  0.10338992    -4.81876700    0.000000    0.000000    -3.72446600    0.000000    0.000000  
  0.10434721    -4.81207600    0.000000    0.000000    -3.72088000    0.000000    0.000000  
  0.10530453    -4.80525700    0.000000    0.000000    -3.71717100    0.000000    0.000000  
  0.10626186    -4.79832300    0.000000    0.000000    -3.71333600    0.000000    0.000000  
  0.10721915    -4.79127800    0.000000    0.000000    -3.70937000    0.000000    0.000000  
  0.10817648    -4.78412300    0.000000    0.000000    -3.70526600    0.000000    0.000000  
  0.10913381    -4.77686800    0.000000    0.000000    -3.70102200    0.000000    0.000000  
  0.11009110    -4.78223500    0.411000    0.001000    -3.69663000    0.000000    0.000000  
  0.11104843    -4.79141700    0.413000    0.001000    -3.69209000    0.000000    0.000000  
  0.11200572    -4.80051200    0.415000    0.000000    -3.68739600    0.000000    0.000000  
  0.11296305    -4.80945300    0.416000    0.000000    -3.68254200    0.000000    0.000000  
  0.11392037    -4.81831600    0.418000    0.000000    -3.67752900    0.000000    0.000000  
  0.11487766    -4.82705600    0.420000    0.000000    -3.67235100    0.000000    0.000000  
  0.11583499    -4.83570400    0.421000    0.000000    -3.66700300    0.000000    0.000000  
  0.11679232    -4.84425000    0.423000    0.000000    -3.66148700    0.000000    0.000000  
  0.11774961    -4.85268600    0.424000    0.000000    -3.65579400    0.000000    0.000000  
  0.11870694    -4.86101600    0.426000    0.000000    -3.64992500    0.000000    0.000000  
  0.11966427    -4.86923900    0.427000    0.000000    -3.64388000    0.000000    0.000000  
  0.12062156    -4.87735600    0.429000    0.000000    -3.63765100    0.000000    0.000000  
  0.12157888    -4.88537100    0.430000    0.000000    -3.63124300    0.000000    0.000000  
  0.12253617    -4.89329800    0.431000    0.000000    -3.62465300    0.000000    0.000000  
  0.12349350    -4.89640600    0.022000    0.090000    -3.61788000    0.000000    0.000000  
  0.12445083    -4.87730800    0.021000    0.091000    -3.61092400    0.000000    0.000000  
  0.12540812    -4.85832400    0.021000    0.091000    -3.60378600    0.000000    0.000000  
  0.12636545    -4.83946100    0.020000    0.092000    -3.59646500    0.000000    0.000000  
  0.12732278    -4.82073100    0.020000    0.093000    -3.58896500    0.000000    0.000000  
  0.12828007    -4.80212400    0.019000    0.093000    -3.58128400    0.000000    0.000000  
  0.12923740    -4.78368500    0.018000    0.094000    -3.57342800    0.000000    0.000000  
  0.13019469    -4.76542100    0.018000    0.094000    -3.56539800    0.000000    0.000000  
  0.13115201    -4.74730900    0.017000    0.095000    -3.55719200    0.000000    0.000000  
  0.13210934    -4.72937900    0.017000    0.095000    -3.54882200    0.000000    0.000000  
  0.13306663    -4.71163200    0.016000    0.095000    -3.54028500    0.000000    0.000000  
  0.13402396    -4.69408600    0.016000    0.095000    -3.53158700    0.000000    0.000000  
  0.13498129    -4.67675800    0.015000    0.095000    -3.52273200    0.000000    0.000000  
  0.13593858    -4.65965000    0.015000    0.095000    -3.51372600    0.000000    0.000000  
  0.13689591    -4.64277700    0.014000    0.095000    -3.50457700    0.000000    0.000000  
  0.13785320    -4.62614200    0.014000    0.095000    -3.49528300    0.000000    0.000000  
  0.13881052    -4.60976100    0.013000    0.094000    -3.48585500    0.000000    0.000000  
  0.13976785    -4.59363500    0.013000    0.094000    -3.47629200    0.000000    0.000000  
  0.14072514    -4.57779100    0.012000    0.093000    -3.46661200    0.000000    0.000000  
  0.14168247    -4.56223100    0.012000    0.092000    -3.45681800    0.000000    0.000000  
  0.14263980    -4.54696600    0.011000    0.091000    -3.44691500    0.000000    0.000000  
  0.14359709    -4.53198900    0.011000    0.090000    -3.43690600    0.000000    0.000000  
  0.14455442    -4.51733900    0.010000    0.089000    -3.42680700    0.000000    0.000000  
  0.14551171    -4.50302000    0.010000    0.087000    -3.41662900    0.000000    0.000000  
  0.14646904    -4.48902400    0.009000    0.086000    -3.40636600    0.000000    0.000000  
  0.14742636    -4.47537300    0.009000    0.084000    -3.39604300    0.000000    0.000000  
  0.14838365    -4.46207600    0.008000    0.082000    -3.38566100    0.000000    0.000000  
  0.14934098    -4.44913700    0.008000    0.081000    -3.37523200    0.000000    0.000000  
  0.15029831    -4.43656100    0.007000    0.078000    -3.36476400    0.000000    0.000000  
  0.15125560    -4.42436500    0.007000    0.076000    -3.35427000    0.000000    0.000000  
  0.15221293    -4.41253700    0.007000    0.074000    -3.34375400    0.000000    0.000000  
  0.15317024    -4.40108500    0.006000    0.072000    -3.33323400    0.000000    0.000000  
  0.15412755    -4.39058800    0.000000    0.000000    -3.32271900    0.000000    0.000000  
  0.15508487    -4.38283100    0.000000    0.000000    -3.31221500    0.000000    0.000000  
  0.15604218    -4.37516300    0.000000    0.000000    -3.30174300    0.000000    0.000000  
  0.15699949    -4.36758300    0.000000    0.000000    -3.29130200    0.000000    0.000000  
  0.15795681    -4.36011000    0.000000    0.000000    -3.28092100    0.000000    0.000000  
  0.15891412    -4.35274600    0.000000    0.000000    -3.27060300    0.000000    0.000000  
  0.15987144    -4.34548500    0.000000    0.000000    -3.26036400    0.000000    0.000000  
  0.16082875    -4.33834200    0.000000    0.000000    -3.25021600    0.000000    0.000000  
  0.16178607    -4.33132300    0.000000    0.000000    -3.24017300    0.000000    0.000000  
  0.16274338    -4.32443500    0.000000    0.000000    -3.23024800    0.000000    0.000000  
  0.16370069    -4.31768200    0.000000    0.000000    -3.22045600    0.000000    0.000000  
  0.16465800    -4.31107200    0.000000    0.000000    -3.21080900    0.000000    0.000000  
  0.16561532    -4.30460400    0.000000    0.000000    -3.20132000    0.000000    0.000000  
  0.16657263    -4.29830200    0.000000    0.000000    -3.19201400    0.000000    0.000000  
  0.16752995    -4.29216500    0.000000    0.000000    -3.18289900    0.000000    0.000000  
  0.16848726    -4.28620300    0.000000    0.000000    -3.17399400    0.000000    0.000000  
  0.16944458    -4.28043400    0.000000    0.000000    -3.16531100    0.000000    0.000000  
  0.17040189    -4.27483500    0.000000    0.000000    -3.15686600    0.000000    0.000000  
  0.17135920    -4.26941800    0.000000    0.000000    -3.14867400    0.000000    0.000000  
  0.17231652    -4.26421600    0.000000    0.000000    -3.14075400    0.000000    0.000000  
  0.17327383    -4.25919600    0.000000    0.000000    -3.13312000    0.000000    0.000000  
  0.17423114    -4.25440300    0.000000    0.000000    -3.12578800    0.000000    0.000000  
  0.17518846    -4.24983600    0.000000    0.000000    -3.11877500    0.000000    0.000000  
  0.17614577    -4.24551500    0.000000    0.000000    -3.11209300    0.000000    0.000000  
  0.17710309    -4.24143300    0.000000    0.000000    -3.10576000    0.000000    0.000000  
  0.17806040    -4.23762400    0.000000    0.000000    -3.09979300    0.000000    0.000000  
  0.17901772    -4.23404300    0.000000    0.000000    -3.09420100    0.000000    0.000000  
  0.17997503    -4.23072900    0.000000    0.000000    -3.08899700    0.000000    0.000000  
  0.18093234    -4.22767700    0.000000    0.000000    -3.08420400    0.000000    0.000000  
  0.18188966    -4.22489400    0.000000    0.000000    -3.07982200    0.000000    0.000000  
  0.18284697    -4.22237900    0.000000    0.000000    -3.07586900    0.000000    0.000000  
  0.18380429    -4.22015300    0.000000    0.000000    -3.07235400    0.000000    0.000000  
  0.18476160    -4.21821600    0.000000    0.000000    -3.06928800    0.000000    0.000000  
  0.18571891    -4.21656900    0.000000    0.000000    -3.06667800    0.000000    0.000000  
  0.18667623    -4.21521700    0.000000    0.000000    -3.06453300    0.000000    0.000000  
  0.18763354    -4.21415200    0.000000    0.000000    -3.06285300    0.000000    0.000000  
  0.18859086    -4.21339700    0.000000    0.000000    -3.06165400    0.000000    0.000000  
  0.18954817    -4.21290900    0.000000    0.000000    -3.06093300    0.000000    0.000000  
  0.19050548    -4.21275800    0.000000    0.000000    -3.06069200    0.000000    0.000000  
  0.19050548    -4.21275800    0.000000    0.000000    -3.06069200    0.000000    0.000000  
  0.19118241    -4.21285900    0.000000    0.000000    -3.06067100    0.000000    0.000000  
  0.19185933    -4.21319100    0.000000    0.000000    -3.06060600    0.000000    0.000000  
  0.19253625    -4.21369300    0.000000    0.000000    -3.06049900    0.000000    0.000000  
  0.19321318    -4.21440000    0.000000    0.000000    -3.06034900    0.000000    0.000000  
  0.19389010    -4.21530000    0.000000    0.001000    -3.06015700    0.000000    0.000000  
  0.19456702    -4.21639600    0.000000    0.001000    -3.05992100    0.000000    0.000000  
  0.19524395    -4.21769300    0.000000    0.001000    -3.05964300    0.000000    0.000000  
  0.19592087    -4.21917900    0.000000    0.002000    -3.05932200    0.000000    0.000000  
  0.19659779    -4.22085500    0.000000    0.002000    -3.05895800    0.000000    0.000000  
  0.19727472    -4.22272000    0.000000    0.002000    -3.05855100    0.000000    0.000000  
  0.19795164    -4.22477300    0.000000    0.003000    -3.05810600    0.000000    0.000000  
  0.19862856    -4.22700800    0.000000    0.004000    -3.05761500    0.000000    0.000000  
  0.19930549    -4.22942400    0.000000    0.004000    -3.05708200    0.000000    0.000000  
  0.19998241    -4.23201800    0.000000    0.005000    -3.05650700    0.000000    0.000000  
  0.20065933    -4.23478500    0.000000    0.005000    -3.05589000    0.000000    0.000000  
  0.20133626    -4.23772300    0.000000    0.006000    -3.05523200    0.000000    0.000000  
  0.20201318    -4.24083700    0.000000    0.007000    -3.05453200    0.001000    0.000000  
  0.20269010    -4.24410400    0.000000    0.008000    -3.05379000    0.001000    0.000000  
  0.20336702    -4.24753500    0.000000    0.008000    -3.05300700    0.001000    0.000000  
  0.20404395    -4.25112400    0.000000    0.009000    -3.05218400    0.001000    0.000000  
  0.20472087    -4.25489400    0.000000    0.010000    -3.05131900    0.001000    0.000000  
  0.20539779    -4.25878800    0.000000    0.011000    -3.05041500    0.001000    0.000000  
  0.20607472    -4.26283000    0.000000    0.012000    -3.04947000    0.001000    0.000000  
  0.20675164    -4.26700800    0.000000    0.013000    -3.04848500    0.001000    0.000000  
  0.20742856    -4.27136400    0.000000    0.014000    -3.04746000    0.001000    0.000000  
  0.20810549    -4.27583100    0.000000    0.015000    -3.04639600    0.001000    0.000000  
  0.20878241    -4.28043500    0.000000    0.016000    -3.04529300    0.001000    0.000000  
  0.20945933    -4.28512600    0.000000    0.017000    -3.04415000    0.002000    0.000000  
  0.21013626    -4.28999500    0.000000    0.018000    -3.04296600    0.002000    0.000000  
  0.21081318    -4.29499400    0.000000    0.019000    -3.04174800    0.002000    0.000000  
  0.21149010    -4.30012200    0.000000    0.020000    -3.04049100    0.002000    0.000000  
  0.21216703    -4.30537400    0.000000    0.021000    -3.03919400    0.002000    0.000000  
  0.21284395    -4.31075600    0.000000    0.023000    -3.03786400    0.002000    0.000000  
  0.21352087    -4.31626800    0.000000    0.024000    -3.03649700    0.002000    0.000000  
  0.21419780    -4.32188800    0.000000    0.025000    -3.03509100    0.002000    0.000000  
  0.21487472    -4.32763700    0.000000    0.026000    -3.03365100    0.003000    0.000000  
  0.21555164    -4.33350300    0.000000    0.027000    -3.03217400    0.003000    0.000000  
  0.21622857    -4.33948800    0.000000    0.029000    -3.03066300    0.003000    0.000000  
  0.21690549    -4.34559600    0.000000    0.030000    -3.02911600    0.003000    0.000000  
  0.21758241    -4.35181700    0.000000    0.031000    -3.02753500    0.003000    0.000000  
  0.21825934    -4.35817500    0.000000    0.033000    -3.02592100    0.003000    0.000000  
  0.21893625    -4.36465400    0.000000    0.034000    -3.02427300    0.004000    0.000000  
  0.21961318    -4.37126000    0.000000    0.036000    -3.02259200    0.004000    0.000000  
  0.22029011    -4.37799500    0.000000    0.037000    -3.02087800    0.004000    0.000000  
  0.22096702    -4.38487100    0.000000    0.039000    -3.01913200    0.004000    0.000000  
  0.22164395    -4.39187100    0.000000    0.040000    -3.01735500    0.004000    0.000000  
  0.22232089    -4.39900800    0.000000    0.042000    -3.01554600    0.004000    0.000000  
  0.22299779    -4.40629500    0.000000    0.043000    -3.01370800    0.005000    0.000000  
  0.22367473    -4.41371700    0.000000    0.045000    -3.01183900    0.005000    0.000000  
  0.22435163    -4.42128900    0.000000    0.047000    -3.00994000    0.005000    0.000000  
  0.22502857    -4.42901600    0.000000    0.048000    -3.00801300    0.005000    0.000000  
  0.22570550    -4.43690100    0.000000    0.050000    -3.00605700    0.005000    0.000000  
  0.22638241    -4.44495800    0.000000    0.052000    -3.00407400    0.006000    0.000000  
  0.22705934    -4.45318200    0.000000    0.054000    -3.00206400    0.006000    0.000000  
  0.22773627    -4.46157900    0.000000    0.055000    -3.00002800    0.006000    0.000000  
  0.22841318    -4.47015900    0.000000    0.057000    -2.99796500    0.006000    0.000000  
  0.22909011    -4.47893000    0.000000    0.059000    -2.99587600    0.007000    0.000000  
  0.22976702    -4.48789600    0.000000    0.061000    -2.99376300    0.007000    0.000000  
